"year","species_code","port_complex_code","gear_code","live_yn","source","landings_lb"
"1978","CMEL","OLA","NET","N","RATIO","3541"
"1978","CMEL","OSD","HKL","N","RATIO","712"
"1978","CMEL","OSD","NET","N","RATIO","2856"
"1979","CMEL","OLA","NET","N","RATIO","8123"
"1979","CMEL","OSD","HKL","N","RATIO","896"
"1979","CMEL","OSD","NET","N","RATIO","3675"
"1980","CMEL","OLA","NET","N","RATIO","7519"
"1980","CMEL","OSD","HKL","N","RATIO","1289"
"1980","CMEL","OSD","NET","N","RATIO","1327"
"1981","CMEL","OLA","NET","N","RATIO","9649"
"1981","CMEL","OSD","HKL","N","RATIO","381"
"1981","CMEL","OSD","NET","N","RATIO","7017"
"1982","CMEL","OLA","NET","N","RATIO","7731"
"1982","CMEL","OSD","HKL","N","RATIO","529"
"1982","CMEL","OSD","NET","N","RATIO","7177"
"1983","CMEL","OLA","NET","N","RATIO","4078"
"1983","CMEL","OSD","HKL","N","RATIO","479"
"1983","CMEL","OSD","NET","N","RATIO","6950"
"1984","CMEL","OLA","HKL","N","ACTUAL","30"
"1984","CMEL","OLA","NET","N","ACTUAL","605"
"1984","CMEL","OLA","NET","N","ACTUAL (a)","8"
"1984","CMEL","OSD","HKL","N","ACTUAL","534"
"1984","CMEL","OSD","HKL","N","ACTUAL (a)","4"
"1984","CMEL","OSD","NET","N","ACTUAL","5042"
"1984","CMEL","OSD","NET","N","ACTUAL (a)","109"
"1985","CMEL","MNT","TWL","N","NOMINAL","228"
"1985","CMEL","OLA","HKL","N","ACTUAL","103"
"1985","CMEL","OLA","NET","N","ACTUAL","12407"
"1985","CMEL","OLA","NET","N","ACTUAL (a)","7522"
"1985","CMEL","OSD","HKL","N","ACTUAL","472"
"1985","CMEL","OSD","HKL","N","ACTUAL (a)","9"
"1985","CMEL","OSD","NET","N","ACTUAL","8260"
"1985","CMEL","OSD","NET","N","ACTUAL (a)","185"
"1986","CMEL","OLA","NET","N","ACTUAL","776"
"1986","CMEL","OLA","NET","N","ACTUAL (a)","33"
"1986","CMEL","OSD","HKL","N","ACTUAL","1106"
"1986","CMEL","OSD","HKL","N","ACTUAL (a)","6"
"1986","CMEL","OSD","NET","N","ACTUAL","8861"
"1986","CMEL","OSD","NET","N","ACTUAL (a)","78"
"1987","CMEL","MNT","NET","N","ACTUAL","787"
"1987","CMEL","MNT","NET","N","ACTUAL (a)","28"
"1987","CMEL","OLA","NET","N","ACTUAL","3154"
"1987","CMEL","OLA","NET","N","ACTUAL (a)","680"
"1987","CMEL","OSD","HKL","N","ACTUAL","1736"
"1987","CMEL","OSD","HKL","N","ACTUAL (a)","12"
"1987","CMEL","OSD","NET","N","ACTUAL","7901"
"1987","CMEL","OSD","NET","N","ACTUAL (a)","21"
"1987","CMEL","OSD","NET","N","BORROW T-1","108"
"1988","CMEL","MNT","HKL","N","BORROW T-3","2"
"1988","CMEL","OLA","HKL","N","BORROW T-3(a)","71"
"1988","CMEL","OLA","NET","N","ACTUAL","14516"
"1988","CMEL","OSB","NET","N","ACTUAL","1213"
"1988","CMEL","OSB","NET","N","ACTUAL (a)","19"
"1989","CMEL","MNT","NET","N","BORROW T-1","9498"
"1989","CMEL","MRO","NET","N","ACTUAL","664"
"1989","CMEL","OLA","NET","N","ACTUAL","35"
"1989","CMEL","OSB","NET","N","BORROW T-1","1021"
"1989","CMEL","OSD","HKL","N","ACTUAL","1972"
"1989","CMEL","OSD","NET","N","BORROW T-1","99"
"1990","CMEL","OLA","NET","N","BORROW T-1","39"
"1990","CMEL","OSD","HKL","N","ACTUAL","1572"
"1990","CMEL","OSD","NET","N","ACTUAL","60"
"1991","CMEL","OSD","HKL","N","BORROW T-3","915"
"1991","CMEL","OSD","NET","N","BORROW T-3","465"
"1992","CMEL","BDG","HKL","N","NOMINAL","6"
"1992","CMEL","OLA","HKL","N","BORROW T-4","160"
"1992","CMEL","OLA","NET","N","BORROW T-4","53"
"1992","CMEL","OSD","HKL","N","ACTUAL","8"
"1992","CMEL","OSD","HKL","N","BORROW T-3","367"
"1992","CMEL","OSD","NET","N","ACTUAL","1309"
"1993","CMEL","MNT","HKL","N","ACTUAL","549"
"1993","CMEL","OLA","HKL","N","BORROW T-4","163"
"1993","CMEL","OLA","NET","N","BORROW T-4","37"
"1993","CMEL","OSD","HKL","N","BORROW T-3","594"
"1993","CMEL","OSD","HKL","N","BORROW T-3(a)","8"
"1993","CMEL","OSD","NET","N","BORROW T-3","317"
"1993","CMEL","OSF","HKL","N","BORROW T-1","459"
"1994","CMEL","MNT","NET","N","ACTUAL","218"
"1994","CMEL","OLA","HKL","N","BORROW T-1","597"
"1994","CMEL","OSD","HKL","N","ACTUAL","333"
"1994","CMEL","OSD","HKL","N","BORROW T-3","193"
"1994","CMEL","OSF","NET","N","BORROW T-1","145"
"1995","CMEL","BDG","TWL","N","BORROW T-1","808"
"1995","CMEL","MNT","NET","N","ACTUAL","78"
"1995","CMEL","OLA","HKL","N","BORROW T-1","1832"
"1995","CMEL","OSD","HKL","N","ACTUAL","1766"
"1995","CMEL","OSD","NET","N","ACTUAL","67"
"1995","CMEL","OSF","NET","N","ACTUAL","2945"
"1995","CMEL","OSF","TWL","N","ACTUAL","6349"
"1996","CMEL","OSD","HKL","N","BORROW T-3","192"
"1996","CMEL","OSF","NET","N","BORROW T-3","30"
"1997","CMEL","OSD","HKL","N","BORROW T-3","33"
"1997","CMEL","OSD","NET","N","ACTUAL","85"
"1998","CMEL","OSD","HKL","Y","NOMINAL","18"
"1999","CMEL","OSD","HKL","N","ACTUAL","35"
"2001","CMEL","OSB","HKL","N","NOMINAL","33"
"2004","CMEL","OLA","HKL","N","NOMINAL","18"
"2008","CMEL","OLA","HKL","N","NOMINAL","148"
"2009","CMEL","MRO","HKL","N","NOMINAL","190"
"2011","CMEL","OSB","HKL","Y","NOMINAL","214"
