"year","species_code","port_complex_code","gear_code","live_yn","source","landings_lb"
"1978","MXRF","BRG","HKL","N","BORROW T-3","299"
"1978","MXRF","OLA","HKL","N","RATIO","167"
"1978","MXRF","OSD","NET","N","RATIO","502"
"1979","MXRF","BRG","HKL","N","BORROW T-3","237"
"1979","MXRF","OLA","HKL","N","RATIO","219"
"1979","MXRF","OSD","NET","N","RATIO","647"
"1980","MXRF","BRG","TWL","N","ACTUAL","15826"
"1980","MXRF","BRG","TWL","N","ACTUAL (a)","2"
"1980","MXRF","OLA","HKL","N","RATIO","208"
"1980","MXRF","OSD","NET","N","RATIO","233"
"1981","MXRF","OLA","HKL","N","RATIO","252"
"1981","MXRF","OSD","NET","N","RATIO","1236"
"1982","MXRF","OLA","HKL","N","RATIO","382"
"1982","MXRF","OSD","NET","N","RATIO","1265"
"1983","MXRF","BDG","HKL","N","BORROW T-3","219"
"1983","MXRF","OLA","HKL","N","RATIO","147"
"1983","MXRF","OSD","NET","N","RATIO","1225"
"1984","MXRF","BDG","HKL","N","BORROW T-3","673"
"1984","MXRF","BDG","TWL","N","ACTUAL","27194"
"1984","MXRF","BDG","TWL","N","ACTUAL (a)","13"
"1984","MXRF","OSD","NET","N","ACTUAL","1258"
"1984","MXRF","OSD","NET","N","ACTUAL (a)","13"
"1985","MXRF","BDG","HKL","N","BORROW T-3","1109"
"1985","MXRF","OLA","HKL","N","ACTUAL","137"
"1985","MXRF","OLA","NET","N","ACTUAL","194"
"1985","MXRF","OSD","HKL","N","BORROW T-6","43"
"1985","MXRF","OSD","NET","N","ACTUAL","1240"
"1985","MXRF","OSD","NET","N","ACTUAL (a)","22"
"1986","MXRF","OLA","HKL","N","ACTUAL","375"
"1986","MXRF","OLA","HKL","N","ACTUAL (a)","7"
"1986","MXRF","OSD","NET","N","ACTUAL","1385"
"1986","MXRF","OSD","NET","N","ACTUAL (a)","10"
"1987","MXRF","MRO","TWL","N","ACTUAL","307"
"1987","MXRF","OSD","HKL","N","ACTUAL","374"
"1987","MXRF","OSD","HKL","N","ACTUAL (a)","4"
"1987","MXRF","OSD","NET","N","ACTUAL","2891"
"1987","MXRF","OSD","NET","N","ACTUAL (a)","1"
"1988","MXRF","MRO","TWL","N","ACTUAL","1843"
"1988","MXRF","OSD","HKL","N","ACTUAL","4616"
"1988","MXRF","OSD","NET","N","ACTUAL","5260"
"1988","MXRF","OSD","NET","N","ACTUAL (a)","132"
"1989","MXRF","MRO","HKL","N","BORROW T-3","38"
"1989","MXRF","MRO","NET","N","ACTUAL","786"
"1989","MXRF","MRO","TWL","N","ACTUAL","3389"
"1989","MXRF","OSD","HKL","N","ACTUAL","800"
"1989","MXRF","OSD","NET","N","ACTUAL","2597"
"1989","MXRF","OSD","NET","N","ACTUAL (a)","16"
"1990","MXRF","MRO","HKL","N","BORROW T-3","2"
"1990","MXRF","MRO","TWL","N","ACTUAL","66"
"1990","MXRF","OSD","HKL","N","ACTUAL","1016"
"1991","MXRF","MRO","TWL","N","BORROW T-3","5"
"1991","MXRF","OSD","HKL","N","BORROW T-3","1035"
"1991","MXRF","OSD","NET","N","BORROW T-3","635"
"1992","MXRF","MRO","TWL","N","ACTUAL","109"
"1992","MXRF","OLA","HKL","N","BORROW T-4","1023"
"1992","MXRF","OLA","NET","N","BORROW T-4","339"
"1992","MXRF","OSD","HKL","N","ACTUAL","5149"
"1992","MXRF","OSD","HKL","N","ACTUAL (a)","35"
"1993","MXRF","OLA","HKL","N","BORROW T-4","1045"
"1993","MXRF","OLA","NET","N","BORROW T-4","235"
"1993","MXRF","OSD","HKL","N","BORROW T-3","1441"
"1993","MXRF","OSD","HKL","N","BORROW T-3(a)","49"
"1993","MXRF","OSD","NET","N","BORROW T-3","1032"
"1995","MXRF","OSD","NET","N","ACTUAL","209"
"1996","MXRF","OSD","NET","N","ACTUAL","385"
"1997","MXRF","MRO","HKL","N","ACTUAL","524"
"1997","MXRF","OLA","NET","N","BORROW T-1","17"
"1997","MXRF","OSD","NET","N","ACTUAL","354"
"2002","MXRF","MNT","TWL","N","ACTUAL","4"
"2002","MXRF","MRO","NET","N","NOMINAL","8"
"2002","MXRF","OSD","HKL","N","NOMINAL","120"
"2003","MXRF","OLA","HKL","N","NOMINAL","4"
"2004","MXRF","OSB","HKL","N","NOMINAL","48"
"2004","MXRF","OSD","HKL","N","NOMINAL","108"
"2005","MXRF","MRO","NET","N","ACTUAL","19"
"2005","MXRF","OLA","HKL","N","NOMINAL","3"
"2006","MXRF","OLA","HKL","N","ACTUAL","811"
"2006","MXRF","OSB","HKL","N","NOMINAL","822"
"2006","MXRF","OSD","HKL","N","BORROW T-1","480"
"2007","MXRF","OSB","HKL","N","ACTUAL","321"
"2007","MXRF","OSF","HKL","N","NOMINAL","5"
"2008","MXRF","OLA","HKL","N","NOMINAL","295"
"2008","MXRF","OSB","HKL","N","NOMINAL","80"
"2008","MXRF","OSF","HKL","N","NOMINAL","8"
"2012","MXRF","MRO","TWL","N","ACTUAL","1"
"2012","MXRF","MRO","TWL","N","NOMINAL","1"
"2012","MXRF","OLA","HKL","N","NOMINAL","9"
"2012","MXRF","OSB","HKL","N","NOMINAL","15"
"2012","MXRF","OSD","HKL","N","NOMINAL","59"
"2013","MXRF","MRO","TWL","N","ACTUAL","303"
"2013","MXRF","OLA","HKL","N","ACTUAL","23"
"2013","MXRF","OSB","HKL","N","NOMINAL","48"
"2014","MXRF","MRO","TWL","N","ACTUAL","31"
"2014","MXRF","OSB","HKL","N","NOMINAL","108"
"2014","MXRF","OSD","HKL","N","NOMINAL","33"
"2015","MXRF","MRO","TWL","N","ACTUAL","20"
"2015","MXRF","OSB","HKL","Y","NOMINAL","23"
"2015","MXRF","OSD","HKL","N","NOMINAL","12"
"2016","MXRF","MRO","TWL","N","ACTUAL","11"
"2016","MXRF","OSB","HKL","N","NOMINAL","2"
"2016","MXRF","OSD","HKL","N","NOMINAL","47"
"2017","MXRF","MRO","HKL","N","NOMINAL","3"
"2017","MXRF","MRO","TWL","N","ACTUAL","13"
"2017","MXRF","OSB","HKL","N","NOMINAL","8"
"2017","MXRF","OSD","HKL","N","NOMINAL","1748"
"2018","MXRF","MRO","TWL","N","NOMINAL","25"
"2018","MXRF","OLA","HKL","N","NOMINAL","3"
"2018","MXRF","OSB","HKL","N","NOMINAL","12"
"2018","MXRF","OSD","HKL","N","NOMINAL","1111"
"2019","MXRF","OLA","HKL","N","ACTUAL","675"
"2019","MXRF","OSD","HKL","N","NOMINAL","129"
