"year","species_code","port_complex_code","gear_code","live_yn","source","landings_lb"
"1978","CHNA","CRS","HKL","N","NOMINAL","251"
"1978","CHNA","MNT","HKL","N","NOMINAL","3153"
"1978","CHNA","MNT","TWL","N","NOMINAL","4655"
"1978","CHNA","OSB","HKL","N","RATIO","36"
"1978","CHNA","OSF","HKL","N","NOMINAL","3"
"1978","CHNA","OSF","TWL","N","NOMINAL","295"
"1979","CHNA","CRS","FPT","N","NOMINAL","30"
"1979","CHNA","CRS","HKL","N","NOMINAL","12"
"1979","CHNA","MNT","HKL","N","NOMINAL","17429"
"1979","CHNA","MNT","TWL","N","NOMINAL","5350"
"1979","CHNA","OSB","HKL","N","RATIO","69"
"1979","CHNA","OSF","HKL","N","NOMINAL","29"
"1980","CHNA","BDG","HKL","N","NOMINAL","6"
"1980","CHNA","CRS","HKL","N","NOMINAL","18"
"1980","CHNA","CRS","TWL","N","NOMINAL","548"
"1980","CHNA","ERK","TWL","N","NOMINAL","7263"
"1980","CHNA","MNT","HKL","N","NOMINAL","10974"
"1980","CHNA","MNT","TWL","N","NOMINAL","35202"
"1980","CHNA","OSB","HKL","N","RATIO","62"
"1980","CHNA","OSF","HKL","N","NOMINAL","2"
"1980","CHNA","OSF","TWL","N","NOMINAL","6487"
"1981","CHNA","BDG","HKL","N","NOMINAL","13"
"1981","CHNA","CRS","HKL","N","NOMINAL","9"
"1981","CHNA","CRS","TWL","N","NOMINAL","5620"
"1981","CHNA","MNT","HKL","N","NOMINAL","1070"
"1981","CHNA","MNT","TWL","N","NOMINAL","36460"
"1981","CHNA","OSB","HKL","N","RATIO","54"
"1981","CHNA","OSF","HKL","N","NOMINAL","544"
"1981","CHNA","OSF","TWL","N","NOMINAL","4374"
"1982","CHNA","BRG","HKL","N","NOMINAL","3"
"1982","CHNA","CRS","HKL","N","NOMINAL","12"
"1982","CHNA","MNT","HKL","N","NOMINAL","1135"
"1982","CHNA","MNT","NET","N","NOMINAL","190"
"1982","CHNA","MNT","TWL","N","NOMINAL","31199"
"1982","CHNA","OSB","HKL","N","RATIO","87"
"1982","CHNA","OSF","NET","N","NOMINAL","9"
"1983","CHNA","MNT","HKL","N","NOMINAL","1713"
"1983","CHNA","MNT","HKL","N","NOMINAL(a)","163"
"1983","CHNA","MNT","NET","N","NOMINAL","6767"
"1983","CHNA","MNT","NET","N","NOMINAL(a)","615"
"1983","CHNA","MNT","OTH","N","NOMINAL","34"
"1983","CHNA","MNT","TWL","N","NOMINAL","4877"
"1983","CHNA","MNT","TWL","N","NOMINAL(a)","74"
"1983","CHNA","OSB","HKL","N","RATIO","61"
"1983","CHNA","OSF","HKL","N","NOMINAL","1698"
"1984","CHNA","BDG","HKL","N","NOMINAL","50"
"1984","CHNA","CRS","HKL","N","NOMINAL","9"
"1984","CHNA","MNT","HKL","N","NOMINAL","3234"
"1984","CHNA","MNT","TWL","N","NOMINAL","13872"
"1984","CHNA","MRO","HKL","N","NOMINAL","27"
"1984","CHNA","OSD","NET","N","ACTUAL","89"
"1984","CHNA","OSD","NET","N","ACTUAL (a)","1"
"1984","CHNA","OSF","HKL","N","NOMINAL","3946"
"1984","CHNA","OSF","OTH","N","NOMINAL","111"
"1985","CHNA","BDG","HKL","N","NOMINAL","3"
"1985","CHNA","CRS","HKL","N","NOMINAL","5"
"1985","CHNA","MNT","HKL","N","NOMINAL","2250"
"1985","CHNA","MNT","NET","N","NOMINAL","925"
"1985","CHNA","MNT","TWL","N","NOMINAL","3344"
"1985","CHNA","OSD","NET","N","ACTUAL","40"
"1985","CHNA","OSD","NET","N","ACTUAL (a)","3"
"1985","CHNA","OSF","HKL","N","NOMINAL","143"
"1985","CHNA","OSF","NET","N","NOMINAL","2"
"1986","CHNA","CRS","HKL","N","NOMINAL","10"
"1986","CHNA","MNT","HKL","N","NOMINAL","1790"
"1986","CHNA","MNT","NET","N","NOMINAL","40"
"1986","CHNA","MNT","TWL","N","NOMINAL","3087"
"1986","CHNA","MRO","HKL","N","NOMINAL","22"
