"year","species_code","port_complex_code","gear_code","live_yn","source","landings_lb"
"1978","DSRK","BRG","TWL","N","NOMINAL","530"
"1978","DSRK","CRS","TWL","N","NOMINAL","139"
"1978","DSRK","ERK","TWL","N","NOMINAL","458"
"1978","DSRK","MNT","TWL","N","NOMINAL","8879"
"1978","DSRK","MRO","TWL","N","NOMINAL","390"
"1978","DSRK","OLA","NET","N","NOMINAL","2374"
"1978","DSRK","OSB","FPT","N","NOMINAL","454"
"1978","DSRK","OSB","HKL","N","NOMINAL","910"
"1978","DSRK","OSB","NET","N","NOMINAL","285145"
"1978","DSRK","OSB","TWL","N","NOMINAL","140675"
"1978","DSRK","OSD","NET","N","NOMINAL","38"
"1979","DSRK","BRG","TWL","N","NOMINAL","2116"
"1979","DSRK","MNT","TWL","N","NOMINAL","27270"
"1979","DSRK","OLA","NET","N","NOMINAL","462"
"1979","DSRK","OLA","UNK","N","NOMINAL","165"
"1979","DSRK","OSB","FPT","N","NOMINAL","3"
"1979","DSRK","OSB","NET","N","NOMINAL","93927"
"1979","DSRK","OSB","UNK","N","NOMINAL","10"
"1979","DSRK","OSD","HKL","N","NOMINAL","68"
"1979","DSRK","OSD","NET","N","NOMINAL","1047"
"1979","DSRK","OSF","NET","N","NOMINAL","246"
"1979","DSRK","OSF","TWL","N","NOMINAL","175"
"1980","DSRK","BRG","UNK","N","NOMINAL","68"
"1980","DSRK","CRS","TWL","N","NOMINAL","26"
"1980","DSRK","ERK","TWL","N","NOMINAL","35"
"1980","DSRK","MNT","TWL","N","NOMINAL","3845"
"1980","DSRK","MRO","UNK","N","NOMINAL","13"
"1980","DSRK","OLA","NET","N","NOMINAL","60"
"1980","DSRK","OLA","UNK","N","NOMINAL","3918"
"1980","DSRK","OSB","NET","N","NOMINAL","73"
"1980","DSRK","OSB","UNK","N","NOMINAL","317"
"1980","DSRK","OSD","HKL","N","NOMINAL","53"
"1980","DSRK","OSD","NET","N","NOMINAL","4277"
"1980","DSRK","OSD","OTH","N","NOMINAL","276"
"1980","DSRK","OSD","UNK","N","NOMINAL","1818"
"1980","DSRK","OSF","TWL","N","NOMINAL","500"
"1981","DSRK","ERK","TWL","N","Nominal","166"
"1981","DSRK","MNT","HKL","N","Nominal","13"
"1981","DSRK","MNT","NET","N","Nominal","88"
"1981","DSRK","MNT","TWL","N","Nominal","836"
"1981","DSRK","MRO","NET","N","Nominal","191"
"1981","DSRK","OLA","HKL","N","Nominal","2"
"1981","DSRK","OLA","NET","N","Nominal","2650"
"1981","DSRK","OSB","NET","N","Nominal","7019"
"1981","DSRK","OSB","TWL","N","Nominal","2251"
"1981","DSRK","OSD","FPT","N","Nominal","105"
"1981","DSRK","OSD","HKL","N","Nominal","560"
"1981","DSRK","OSD","NET","N","Nominal","4750"
