"year","species_code","port_complex_code","gear_code","live_yn","source","landings_lb"
"1983","SRKR","BRG","TWL","N","ACTUAL","8138"
"1983","SRKR","BRG","TWL","N","ACTUAL (a)","45"
"1985","SRKR","BRG","TWL","N","ACTUAL","3"
"1995","SRKR","CRS","TWL","N","ACTUAL","19"
"1996","SRKR","CRS","TWL","N","ACTUAL","3299"
"1997","SRKR","BRG","TWL","N","ACTUAL","2165"
"1998","SRKR","ERK","HKL","N","BORROW T-3","922"
"1999","SRKR","BRG","TWL","N","BORROW T-1","4655"
"1999","SRKR","ERK","TWL","N","ACTUAL","23693"
"2001","SRKR","ERK","TWL","N","BORROW T-6","47"
"2002","SRKR","CRS","TWL","N","ACTUAL","333"
"2003","SRKR","CRS","HKL","N","BORROW T-1","293"
"2003","SRKR","ERK","HKL","N","ACTUAL","569"
"2003","SRKR","ERK","TWL","N","ACTUAL","444"
"2007","SRKR","BRG","TWL","N","ACTUAL","1626"
"2008","SRKR","BRG","TWL","N","ACTUAL","1636"
"2008","SRKR","CRS","TWL","N","ACTUAL","38"
"2009","SRKR","BRG","HKL","N","BORROW T-1","455"
"2009","SRKR","BRG","TWL","N","ACTUAL","12168"
"2009","SRKR","ERK","HKL","N","ACTUAL","175"
"2010","SRKR","BRG","TWL","N","ACTUAL","1393"
"2010","SRKR","CRS","TWL","N","ACTUAL","62"
"2010","SRKR","ERK","HKL","N","ACTUAL","373"
"2010","SRKR","ERK","TWL","N","ACTUAL","832"
"2011","SRKR","ERK","TWL","N","ACTUAL","64"
"2012","SRKR","ERK","TWL","N","ACTUAL","150"
"2013","SRKR","ERK","TWL","N","ACTUAL","28"
"2014","SRKR","ERK","TWL","N","ACTUAL","269"
"2015","SRKR","BRG","TWL","N","NOMINAL","74"
"2015","SRKR","ERK","TWL","N","ACTUAL","175"
"2015","SRKR","MRO","FPT","N","NOMINAL","1"
"2016","SRKR","BRG","HKL","N","ACTUAL","10"
"2016","SRKR","ERK","TWL","N","ACTUAL","69"
"2017","SRKR","BRG","TWL","N","NOMINAL","12"
"2017","SRKR","ERK","TWL","N","ACTUAL","85"
"2017","SRKR","MNT","HKL","N","NOMINAL","13"
"2018","SRKR","BRG","FPT","N","NOMINAL","6"
"2018","SRKR","BRG","TWL","N","ACTUAL","30"
"2018","SRKR","ERK","TWL","N","ACTUAL","120"
"2019","SRKR","BRG","TWL","N","NOMINAL","22"
"2019","SRKR","ERK","TWL","N","ACTUAL","63"
