"source","table","year","port_complex","port","type","species","landings_lb","value_usd"
"FB 102","Table 22",1953,"Eureka","Eureka Region Totals","Landings","Totals",25830809,2519140
"FB 102","Table 22",1953,"Eureka","Eureka","Landings","Sole",7177134,401920
"FB 102","Table 22",1953,"Eureka","Eureka","Landings","Crab",1324912,242724
"FB 102","Table 22",1953,"Eureka","Eureka","Landings","Salmon",689042,167851
"FB 102","Table 22",1953,"Eureka","Eureka","Landings","Sablefish",432602,39367
"FB 102","Table 22",1953,"Eureka","Eureka","Landings","Rockfish",1119829,35947
"FB 102","Table 22",1953,"Eureka","Eureka","Landings","Albacore tuna",110781,22123
"FB 102","Table 22",1953,"Eureka","Eureka","Landings","Lingcod",213852,13900
"FB 102","Table 22",1953,"Eureka","Eureka","Landings","Pacific halibut",45302,8639
"FB 102","Table 22",1953,"Eureka","Eureka","Landings","All other species",322640,19893
"FB 102","Table 22",1953,"Eureka","Eureka","Landings","Totals",11436094,952364
"FB 102","Table 22",1953,"Eureka","Fort Bragg","Landings","Salmon",1610661,392357
"FB 102","Table 22",1953,"Eureka","Fort Bragg","Landings","Sole",1457497,81620
"FB 102","Table 22",1953,"Eureka","Fort Bragg","Landings","Crab",396851,72703
"FB 102","Table 22",1953,"Eureka","Fort Bragg","Landings","Rockfish",907019,29115
"FB 102","Table 22",1953,"Eureka","Fort Bragg","Landings","Sablefish",285120,25946
"FB 102","Table 22",1953,"Eureka","Fort Bragg","Landings","Albacore tuna",110489,22065
"FB 102","Table 22",1953,"Eureka","Fort Bragg","Landings","Lingcod",96075,6245
"FB 102","Table 22",1953,"Eureka","Fort Bragg","Landings","All other species",77440,5709
"FB 102","Table 22",1953,"Eureka","Fort Bragg","Landings","Totals",4941152,635760
"FB 102","Table 22",1953,"Eureka","Crescent City","Landings","Crab",1575456,288624
"FB 102","Table 22",1953,"Eureka","Crescent City","Landings","Salmon",380922,92793
"FB 102","Table 22",1953,"Eureka","Crescent City","Landings","Sole",1229879,68873
"FB 102","Table 22",1953,"Eureka","Crescent City","Landings","Lingcod",165898,10783
"FB 102","Table 22",1953,"Eureka","Crescent City","Landings","Rockfish",335640,10774
"FB 102","Table 22",1953,"Eureka","Crescent City","Landings","Ocean shrimp",41100,5191
"FB 102","Table 22",1953,"Eureka","Crescent City","Landings","All other species",121731,7180
"FB 102","Table 22",1953,"Eureka","Crescent City","Landings","Totals",3850626,484218
"FB 102","Table 22",1953,"Eureka","Fields Landing","Landings","Sole",2805332,157099
"FB 102","Table 22",1953,"Eureka","Fields Landing","Landings","Crab",326816,59872
"FB 102","Table 22",1953,"Eureka","Fields Landing","Landings","Salmon",178527,43489
"FB 102","Table 22",1953,"Eureka","Fields Landing","Landings","Rockfish",718363,23059
"FB 102","Table 22",1953,"Eureka","Fields Landing","Landings","Sablefish",104349,9496
"FB 102","Table 22",1953,"Eureka","Fields Landing","Landings","Lingcod",143172,9306
"FB 102","Table 22",1953,"Eureka","Fields Landing","Landings","Albacore tuna",43261,8639
"FB 102","Table 22",1953,"Eureka","Fields Landing","Landings","Skate",290299,7257
"FB 102","Table 22",1953,"Eureka","Fields Landing","Landings","All other species",379199,14680
"FB 102","Table 22",1953,"Eureka","Fields Landing","Landings","Totals",4989318,332897
"FB 102","Table 22",1953,"Eureka","Trinidad","Landings","Crab",480480,88024
"FB 102","Table 22",1953,"Eureka","Trinidad","Landings","Salmon",26172,6375
"FB 102","Table 22",1953,"Eureka","Trinidad","Landings","All other species",1354,121
"FB 102","Table 22",1953,"Eureka","Trinidad","Landings","Totals",508006,94520
"FB 102","Table 22",1953,"Eureka","Point Arena","Landings","Salmon",54525,13282
"FB 102","Table 22",1953,"Eureka","Point Arena","Landings","All other species",1338,109
"FB 102","Table 22",1953,"Eureka","Point Arena","Landings","Totals",55863,13391
"FB 102","Table 22",1953,"Eureka","All Other Ports","Landings","All species",49750,5990
"FB 102","Table 22",1953,"Eureka","All Other Ports","Landings","Totals",49750,5990
"FB 102","Table 23",1953,"Sacramento Delta","Sacramento Region Totals","Landings","Totals",1841301,259478
"FB 102","Table 23",1953,"Sacramento Delta","Pittsburg","Landings","Salmon",495995,101479
"FB 102","Table 23",1953,"Sacramento Delta","Pittsburg","Landings","Shad",530132,37268
"FB 102","Table 23",1953,"Sacramento Delta","Pittsburg","Landings","Catfish",10252,2151
"FB 102","Table 23",1953,"Sacramento Delta","Pittsburg","Landings","All other species",10409,591
"FB 102","Table 23",1953,"Sacramento Delta","Pittsburg","Landings","Totals",1046788,141489
"FB 102","Table 23",1953,"Sacramento Delta","Martinez","Landings","Salmon",214259,43837
"FB 102","Table 23",1953,"Sacramento Delta","Martinez","Landings","Shad",50667,3562
"FB 102","Table 23",1953,"Sacramento Delta","Martinez","Landings","Carp",170,10
"FB 102","Table 23",1953,"Sacramento Delta","Martinez","Landings","Totals",265096,47409
"FB 102","Table 23",1953,"Sacramento Delta","Sacramento","Landings","Hardhead",45358,15866
"FB 102","Table 23",1953,"Sacramento Delta","Sacramento","Landings","Salmon",69315,14182
"FB 102","Table 23",1953,"Sacramento Delta","Sacramento","Landings","All other species",37819,3022
"FB 102","Table 23",1953,"Sacramento Delta","Sacramento","Landings","Totals",152492,33070
"FB 102","Table 23",1953,"Sacramento Delta","Benicia","Landings","Salmon",85780,17551
"FB 102","Table 23",1953,"Sacramento Delta","Benicia","Landings","All other species",19933,1401
"FB 102","Table 23",1953,"Sacramento Delta","Benicia","Landings","Totals",105713,18952
"FB 102","Table 23",1953,"Sacramento Delta","Turlock","Landings","Carp",156094,8882
"FB 102","Table 23",1953,"Sacramento Delta","Turlock","Landings","Totals",156094,8882
"FB 102","Table 23",1953,"Sacramento Delta","Antioch","Landings","Carp",86875,4943
"FB 102","Table 23",1953,"Sacramento Delta","Antioch","Landings","Catfish",206,43
"FB 102","Table 23",1953,"Sacramento Delta","Antioch","Landings","Totals",87081,4986
