"source","table","year","port_complex","port","type","species","landings_lb","value_usd"
"FB 166","Table 16",1974,"Eureka","Eureka","Landings","Salmon",2008207,1686907
"FB 166","Table 16",1974,"Eureka","Eureka","Landings","Dover sole",9903043,1138850
"FB 166","Table 16",1974,"Eureka","Eureka","Landings","Giant Pacific oyster",478633,670086
"FB 166","Table 16",1974,"Eureka","Eureka","Landings","Albacore tuna",1773028,610631
"FB 166","Table 16",1974,"Eureka","Eureka","Landings","Rockfish",3326488,352701
"FB 166","Table 16",1974,"Eureka","Eureka","Landings","Sablefish",2252670,209949
"FB 166","Table 16",1974,"Eureka","Eureka","Landings","Petrale sole",896844,209144
"FB 166","Table 16",1974,"Eureka","Eureka","Landings","English sole",781605,140142
"FB 166","Table 16",1974,"Eureka","Eureka","Landings","Dungeness crab",144319,127102
"FB 166","Table 16",1974,"Eureka","Eureka","Landings","Rex sole",503222,91033
"FB 166","Table 16",1974,"Eureka","Eureka","Landings","Lingcod",512078,70308
"FB 166","Table 16",1974,"Eureka","Eureka","Landings","Pacific ocean shrimp",269419,69294
"FB 166","Table 16",1974,"Eureka","Eureka","Landings","Sanddab",232499,42129
"FB 166","Table 16",1974,"Eureka","Eureka","Landings","Smelt",386213,33151
"FB 166","Table 16",1974,"Eureka","Eureka","Landings","Whitebait smelt",163532,22126
"FB 166","Table 16",1974,"Eureka","Eureka","Landings","Flounder",133603,14522
"FB 166","Table 16",1974,"Eureka","Eureka","Landings","Sand sole",36744,7584
"FB 166","Table 16",1974,"Eureka","Eureka","Landings","Perch",19273,5482
"FB 166","Table 16",1974,"Eureka","Eureka","Landings","Grenadiers",65968,3299
"FB 166","Table 16",1974,"Eureka","Eureka","Landings","California halibut",4075,3257
"FB 166","Table 16",1974,"Eureka","Eureka","Landings","Arrowtooth flounder",45044,2586
"FB 166","Table 16",1974,"Eureka","Eureka","Landings","All other species",43049,4303
"FB 166","Table 16",1974,"Eureka","Eureka","Landings","Port totals",23979556,5514586
"FB 166","Table 16",1974,"Eureka","Fort Bragg","Landings","Salmon",1721330,1536141
"FB 166","Table 16",1974,"Eureka","Fort Bragg","Landings","Dover sole",4083866,469645
"FB 166","Table 16",1974,"Eureka","Fort Bragg","Landings","Albacore tuna",1124937,387429
"FB 166","Table 16",1974,"Eureka","Fort Bragg","Landings","Rockfish",2861760,316362
"FB 166","Table 16",1974,"Eureka","Fort Bragg","Landings","Sablefish",2160833,201390
"FB 166","Table 16",1974,"Eureka","Fort Bragg","Landings","Pacific ocean shrimp",479200,123250
"FB 166","Table 16",1974,"Eureka","Fort Bragg","Landings","Lingcod",684574,93992
"FB 166","Table 16",1974,"Eureka","Fort Bragg","Landings","Petrale sole",375077,87468
"FB 166","Table 16",1974,"Eureka","Fort Bragg","Landings","English sole",248187,44500
"FB 166","Table 16",1974,"Eureka","Fort Bragg","Landings","Dungeness crab",30261,26651
"FB 166","Table 16",1974,"Eureka","Fort Bragg","Landings","Rex sole",108622,19650
"FB 166","Table 16",1974,"Eureka","Fort Bragg","Landings","Arrowtooth flounder",70969,4074
"FB 166","Table 16",1974,"Eureka","Fort Bragg","Landings","Whitebait smelt",27546,3727
"FB 166","Table 16",1974,"Eureka","Fort Bragg","Landings","Sanddab",16043,2907
"FB 166","Table 16",1974,"Eureka","Fort Bragg","Landings","Octopus",10457,2006
"FB 166","Table 16",1974,"Eureka","Fort Bragg","Landings","Sea urchin",13335,1015
"FB 166","Table 16",1974,"Eureka","Fort Bragg","Landings","Skate",10052,1002
"FB 166","Table 16",1974,"Eureka","Fort Bragg","Landings","All other species",24483,2537
"FB 166","Table 16",1974,"Eureka","Fort Bragg","Landings","Port totals",14051532,3323746
"FB 166","Table 16",1974,"Eureka","Crescent City","Landings","Salmon",867136,690041
"FB 166","Table 16",1974,"Eureka","Crescent City","Landings","Pacific ocean shrimp",1467311,377392
"FB 166","Table 16",1974,"Eureka","Crescent City","Landings","Dover sole",2950298,339284
"FB 166","Table 16",1974,"Eureka","Crescent City","Landings","English sole",819900,147008
"FB 166","Table 16",1974,"Eureka","Crescent City","Landings","Rockfish",1273318,141301
"FB 166","Table 16",1974,"Eureka","Crescent City","Landings","Dungeness crab",121313,106840
"FB 166","Table 16",1974,"Eureka","Crescent City","Landings","Albacore tuna",280053,96450
"FB 166","Table 16",1974,"Eureka","Crescent City","Landings","Sablefish",1030129,96008
"FB 166","Table 16",1974,"Eureka","Crescent City","Landings","Petrale sole",332323,77498
"FB 166","Table 16",1974,"Eureka","Crescent City","Landings","Rex sole",390239,70594
"FB 166","Table 16",1974,"Eureka","Crescent City","Landings","Lingcod",445534,61172
"FB 166","Table 16",1974,"Eureka","Crescent City","Landings","Sanddab",90800,16453
"FB 166","Table 16",1974,"Eureka","Crescent City","Landings","Pacific herring",119043,12107
"FB 166","Table 16",1974,"Eureka","Crescent City","Landings","Flounder",102604,11153
"FB 166","Table 16",1974,"Eureka","Crescent City","Landings","Whitebait smelt",81906,11082
"FB 166","Table 16",1974,"Eureka","Crescent City","Landings","Sand sole",49756,10270
"FB 166","Table 16",1974,"Eureka","Crescent City","Landings","Arrowtooth flounder",76126,4370
"FB 166","Table 16",1974,"Eureka","Crescent City","Landings","Perch",14719,3565
"FB 166","Table 16",1974,"Eureka","Crescent City","Landings","Skate",25025,2495
"FB 166","Table 16",1974,"Eureka","Crescent City","Landings","Octopus",6282,1205
"FB 166","Table 16",1974,"Eureka","Crescent City","Landings","All other species",13372,921
"FB 166","Table 16",1974,"Eureka","Crescent City","Landings","Port totals",10557187,2277209
"FB 166","Table 16",1974,"Eureka","Trinidad","Landings","Salmon",265951,204579
"FB 166","Table 16",1974,"Eureka","Trinidad","Landings","Dungeness crab",59044,52000
"FB 166","Table 16",1974,"Eureka","Trinidad","Landings","All other species",9528,1244
"FB 166","Table 16",1974,"Eureka","Trinidad","Landings","Port totals",334523,257823
"FB 166","Table 16",1974,"Eureka","Albion","Landings","Salmon",181063,163910
"FB 166","Table 16",1974,"Eureka","Albion","Landings","Rockfish",27842,3174
"FB 166","Table 16",1974,"Eureka","Albion","Landings","All other species",6126,758
"FB 166","Table 16",1974,"Eureka","Albion","Landings","Port totals",215031,167842
"FB 166","Table 16",1974,"Eureka","All Other Ports","Landings","Salmon",82214,68756
"FB 166","Table 16",1974,"Eureka","All Other Ports","Landings","Rockfish",16619,1895
"FB 166","Table 16",1974,"Eureka","All Other Ports","Landings","All other species",938,126
"FB 166","Table 16",1974,"Eureka","All Other Ports","Landings","Totals",99771,70777
"FB 166","Table 16",1974,"Eureka","Eureka Area Totals","Landings","Totals",49237600,11611983
"FB 166","Table 17",1974,"San Francisco","Bodega Bay","Landings","Salmon",1231162,1223723
