"source","table","year","port_complex","port","type","species","landings_lb","value_usd"
"FB 163","Table 16",1973,"Eureka","Eureka","Landings","Salmon",2247252,1918530
"FB 163","Table 16",1973,"Eureka","Eureka","Landings","Dover sole",10391849,1049085
"FB 163","Table 16",1973,"Eureka","Eureka","Landings","Giant Pacific oyster",567557,652691
"FB 163","Table 16",1973,"Eureka","Eureka","Landings","Rockfish",2953521,244351
"FB 163","Table 16",1973,"Eureka","Eureka","Landings","Sablefish",3101734,238505
"FB 163","Table 16",1973,"Eureka","Eureka","Landings","Albacore tuna",461238,180131
"FB 163","Table 16",1973,"Eureka","Eureka","Landings","Dungeness crab",223096,173927
"FB 163","Table 16",1973,"Eureka","Eureka","Landings","Petrale sole",821520,162881
"FB 163","Table 16",1973,"Eureka","Eureka","Landings","Rex sole",692482,100027
"FB 163","Table 16",1973,"Eureka","Eureka","Landings","English sole",713945,97944
"FB 163","Table 16",1973,"Eureka","Eureka","Landings","Lingcod",611220,67241
"FB 163","Table 16",1973,"Eureka","Eureka","Landings","Sanddab",451609,64656
"FB 163","Table 16",1973,"Eureka","Eureka","Landings","Smelt",603404,47212
"FB 163","Table 16",1973,"Eureka","Eureka","Landings","Whitebait smelt",281355,36295
"FB 163","Table 16",1973,"Eureka","Eureka","Landings","Flounder",271698,22591
"FB 163","Table 16",1973,"Eureka","Eureka","Landings","Pacific ocean shrimp",63008,11365
"FB 163","Table 16",1973,"Eureka","Eureka","Landings","Arrowtooth flounder",99499,5153
"FB 163","Table 16",1973,"Eureka","Eureka","Landings","Sand sole",23395,3807
"FB 163","Table 16",1973,"Eureka","Eureka","Landings","Perch",12934,3125
"FB 163","Table 16",1973,"Eureka","Eureka","Landings","Grenadiers",58660,2933
"FB 163","Table 16",1973,"Eureka","Eureka","Landings","Octopus",7727,1202
"FB 163","Table 16",1973,"Eureka","Eureka","Landings","All other species",36501,2959
"FB 163","Table 16",1973,"Eureka","Eureka","Landings","Port totals",24695204,5086611
"FB 163","Table 16",1973,"Eureka","Fort Bragg","Landings","Salmon",2449334,2146728
"FB 163","Table 16",1973,"Eureka","Fort Bragg","Landings","Dover sole",3156355,318642
"FB 163","Table 16",1973,"Eureka","Fort Bragg","Landings","Albacore tuna",539128,210550
"FB 163","Table 16",1973,"Eureka","Fort Bragg","Landings","Sablefish",1878023,144409
"FB 163","Table 16",1973,"Eureka","Fort Bragg","Landings","Rockfish",1603211,136231
"FB 163","Table 16",1973,"Eureka","Fort Bragg","Landings","Petrale sole",319783,63403
"FB 163","Table 16",1973,"Eureka","Fort Bragg","Landings","Dungeness crab",70077,54632
"FB 163","Table 16",1973,"Eureka","Fort Bragg","Landings","Lingcod",453647,49907
"FB 163","Table 16",1973,"Eureka","Fort Bragg","Landings","English sole",181793,24940
"FB 163","Table 16",1973,"Eureka","Fort Bragg","Landings","Rex sole",97164,14035
"FB 163","Table 16",1973,"Eureka","Fort Bragg","Landings","Whitebait smelt",35891,4630
"FB 163","Table 16",1973,"Eureka","Fort Bragg","Landings","Arrowtooth flounder",70109,3631
"FB 163","Table 16",1973,"Eureka","Fort Bragg","Landings","Smelt",27312,2819
"FB 163","Table 16",1973,"Eureka","Fort Bragg","Landings","Octopus",7896,1227
"FB 163","Table 16",1973,"Eureka","Fort Bragg","Landings","Pacific ocean shrimp",3410,615
"FB 163","Table 16",1973,"Eureka","Fort Bragg","Landings","All other species",17494,1569
"FB 163","Table 16",1973,"Eureka","Fort Bragg","Landings","Port totals",10910627,3177968
"FB 163","Table 16",1973,"Eureka","Crescent City","Landings","Salmon",737244,586007
"FB 163","Table 16",1973,"Eureka","Crescent City","Landings","Dover sole",4496997,453984
"FB 163","Table 16",1973,"Eureka","Crescent City","Landings","Dungeness crab",259630,202409
"FB 163","Table 16",1973,"Eureka","Crescent City","Landings","Pacific ocean shrimp",927417,167281
"FB 163","Table 16",1973,"Eureka","Crescent City","Landings","Rockfish",1340652,112867
"FB 163","Table 16",1973,"Eureka","Crescent City","Landings","English sole",683247,93733
"FB 163","Table 16",1973,"Eureka","Crescent City","Landings","Sablefish",1047431,80541
"FB 163","Table 16",1973,"Eureka","Crescent City","Landings","Rex sole",426608,61623
"FB 163","Table 16",1973,"Eureka","Crescent City","Landings","Lingcod",545566,60019
"FB 163","Table 16",1973,"Eureka","Crescent City","Landings","Petrale sole",222418,44098
"FB 163","Table 16",1973,"Eureka","Crescent City","Landings","Albacore tuna",60625,23676
"FB 163","Table 16",1973,"Eureka","Crescent City","Landings","Flounder",253102,21045
"FB 163","Table 16",1973,"Eureka","Crescent City","Landings","Sanddab",92229,13204
"FB 163","Table 16",1973,"Eureka","Crescent City","Landings","Sand sole",81143,13204
"FB 163","Table 16",1973,"Eureka","Crescent City","Landings","Whitebait smelt",55639,7177
"FB 163","Table 16",1973,"Eureka","Crescent City","Landings","Perch",16389,3915
"FB 163","Table 16",1973,"Eureka","Crescent City","Landings","All other species",47967,3724
"FB 163","Table 16",1973,"Eureka","Crescent City","Landings","Arrowtooth flounder",54009,2797
"FB 163","Table 16",1973,"Eureka","Crescent City","Landings","Port totals",11348313,1951304
"FB 163","Table 16",1973,"Eureka","Trinidad","Landings","Salmon",153803,1119679
"FB 163","Table 16",1973,"Eureka","Trinidad","Landings","Dungeness crab",58073,45274
"FB 163","Table 16",1973,"Eureka","Trinidad","Landings","All other species",957,88
